task,train_size,lr,strat,stop_ep,gap,max_jump,roughness,room_after_decide,_cid
california,800,0.003,smart_meta,17,0.17755583516829188,0.9747597302538202,0.2473822802439741,1.0981813040195256,196
california,800,0.003,param,11,0.17755583516829188,0.9747597302538202,0.2473822802439741,1.0981813040195256,196
california,2000,0.0003,early,29,0.0,0.05478556306541793,0.007632894441902918,0.215095959188229,197
california,2000,0.0003,smart_trend,27,0.0,0.05478556306541793,0.007632894441902918,0.215095959188229,197
california,2000,0.0003,smart_meta,27,0.0,0.05478556306541793,0.007632894441902918,0.215095959188229,197
california,2000,0.0003,param,32,0.0,0.05478556306541793,0.007632894441902918,0.215095959188229,197
california,2000,0.003,early,39,0.020355934303716627,0.043298066437062466,0.02133107735473005,0.1539837195666886,198
california,2000,0.003,smart_trend,24,0.03659484114501421,0.043298066437062466,0.02133107735473005,0.1539837195666886,198
california,2000,0.003,smart_meta,21,0.042170064914638705,0.043298066437062466,0.02133107735473005,0.1539837195666886,198
california,2000,0.003,param,18,0.04507289790004487,0.043298066437062466,0.02133107735473005,0.1539837195666886,198
california,800,0.003,early,56,0.011173420267475032,0.023940016021298638,0.017457234946824843,0.20044396191434855,199
california,800,0.003,smart_trend,33,0.04147645057050542,0.023940016021298638,0.017457234946824843,0.20044396191434855,199
california,800,0.003,smart_meta,23,0.06670672595727645,0.023940016021298638,0.017457234946824843,0.20044396191434855,199
california,800,0.003,param,11,0.11364634867072743,0.023940016021298638,0.017457234946824843,0.20044396191434855,199
wine,300,0.001,early,9,0.0,0.16682576728896525,0.07322645347995575,0.01904516894148811,200
wine,300,0.001,smart_trend,11,0.0,0.16682576728896525,0.07322645347995575,0.01904516894148811,200
wine,300,0.001,smart_meta,11,0.0,0.16682576728896525,0.07322645347995575,0.01904516894148811,200
wine,300,0.001,param,11,0.0,0.16682576728896525,0.07322645347995575,0.01904516894148811,200
wine,300,0.003,early,34,0.036542684717307594,0.003934605050235573,0.0014293461259740523,0.07642769923320547,201
wine,300,0.003,smart_trend,19,0.04282007981166547,0.003934605050235573,0.0014293461259740523,0.07642769923320547,201
wine,300,0.003,smart_meta,19,0.04282007981166547,0.003934605050235573,0.0014293461259740523,0.07642769923320547,201
wine,300,0.003,param,14,0.055268835541747885,0.003934605050235573,0.0014293461259740523,0.07642769923320547,201
wine,300,0.0003,early,128,0.0,0.0002856535741463384,0.00016372613726338775,0.2591196102409917,202
wine,300,0.0003,smart_trend,35,0.1116696799269008,0.0002856535741463384,0.00016372613726338775,0.2591196102409917,202
wine,300,0.0003,smart_meta,45,0.07587311500179905,0.0002856535741463384,0.00016372613726338775,0.2591196102409917,202
wine,300,0.0003,param,11,0.25786542073094687,0.0002856535741463384,0.00016372613726338775,0.2591196102409917,202
wine,300,0.003,early,6,0.0,0.2564865219566592,0.12919981702355493,0.15866861232869844,203
wine,300,0.003,smart_trend,11,0.0,0.2564865219566592,0.12919981702355493,0.15866861232869844,203
wine,300,0.003,smart_meta,11,0.0,0.2564865219566592,0.12919981702355493,0.15866861232869844,203
wine,300,0.003,param,11,0.0,0.2564865219566592,0.12919981702355493,0.15866861232869844,203
wine,300,0.0005,early,17,0.0,0.013496372557765368,0.004128449415792985,0.0017752787158372696,204
wine,300,0.0005,smart_trend,13,0.0,0.013496372557765368,0.004128449415792985,0.0017752787158372696,204
wine,300,0.0005,smart_meta,12,0.0,0.013496372557765368,0.004128449415792985,0.0017752787158372696,204
wine,300,0.0005,param,11,0.001199138143327727,0.013496372557765368,0.004128449415792985,0.0017752787158372696,204
wine,300,0.001,early,114,0.0019165564304111093,0.0009579529669503373,0.0004838983475840236,0.3253726593497567,205
wine,300,0.001,smart_trend,40,0.05654303916001113,0.0009579529669503373,0.0004838983475840236,0.3253726593497567,205
wine,300,0.001,smart_meta,45,0.04833607946867946,0.0009579529669503373,0.0004838983475840236,0.3253726593497567,205
wine,300,0.001,param,53,0.03601931485986698,0.0009579529669503373,0.0004838983475840236,0.3253726593497567,205
wine,300,0.003,early,10,0.0,0.29137345280638294,0.10919711482729781,0.09602433833142054,206
wine,300,0.003,smart_trend,11,0.0,0.29137345280638294,0.10919711482729781,0.09602433833142054,206
wine,300,0.003,smart_meta,11,0.0,0.29137345280638294,0.10919711482729781,0.09602433833142054,206
wine,300,0.003,param,11,0.0,0.29137345280638294,0.10919711482729781,0.09602433833142054,206
wine,300,0.0003,early,37,0.0,0.004350565855983812,0.001007067203966723,0.18535168725886775,207
wine,300,0.0003,smart_trend,27,0.0009819972345115335,0.004350565855983812,0.001007067203966723,0.18535168725886775,207
wine,300,0.0003,smart_meta,29,0.0007582329014363953,0.004350565855983812,0.001007067203966723,0.18535168725886775,207
wine,300,0.0003,param,36,0.0,0.004350565855983812,0.001007067203966723,0.18535168725886775,207
wine,300,0.005,early,10,0.0,0.1913609426220595,0.07442989278495672,0.006848378382950937,208
wine,300,0.005,smart_trend,11,0.0,0.1913609426220595,0.07442989278495672,0.006848378382950937,208
wine,300,0.005,smart_meta,11,0.0,0.1913609426220595,0.07442989278495672,0.006848378382950937,208
wine,300,0.005,param,11,0.0,0.1913609426220595,0.07442989278495672,0.006848378382950937,208
wine,300,0.001,early,53,0.0,0.0030975974742215584,0.0005553871572028707,0.24757766521278424,209
wine,300,0.001,smart_trend,36,0.006012875817418606,0.0030975974742215584,0.0005553871572028707,0.24757766521278424,209
wine,300,0.001,smart_meta,38,0.004186541166103397,0.0030975974742215584,0.0005553871572028707,0.24757766521278424,209
wine,300,0.001,param,45,0.00017674398788503076,0.0030975974742215584,0.0005553871572028707,0.24757766521278424,209
wine,300,0.0005,early,92,0.0,0.000916743873660697,0.00027967582469392573,0.2897321956453146,210
wine,300,0.0005,smart_trend,55,0.04160363722657989,0.000916743873660697,0.00027967582469392573,0.2897321956453146,210
wine,300,0.0005,smart_meta,64,0.01697154010068669,0.000916743873660697,0.00027967582469392573,0.2897321956453146,210
wine,300,0.0005,param,11,0.30321594696200416,0.000916743873660697,0.00027967582469392573,0.2897321956453146,210
wine,300,0.0005,early,16,0.0,0.055229337753883945,0.015154490371030048,0.0009603260206708653,211
wine,300,0.0005,smart_trend,14,0.0,0.055229337753883945,0.015154490371030048,0.0009603260206708653,211
wine,300,0.0005,smart_meta,12,0.0,0.055229337753883945,0.015154490371030048,0.0009603260206708653,211
wine,300,0.0005,param,11,0.0,0.055229337753883945,0.015154490371030048,0.0009603260206708653,211
wine,300,0.001,early,50,0.0011175685851106953,0.0012112539853569304,0.0004577302857494075,0.1895479108985214,212
wine,300,0.001,smart_trend,31,0.009205425980757576,0.0012112539853569304,0.0004577302857494075,0.1895479108985214,212
wine,300,0.001,smart_meta,34,0.004621001995202212,0.0012112539853569304,0.0004577302857494075,0.1895479108985214,212
wine,300,0.001,param,29,0.014600950920843903,0.0012112539853569304,0.0004577302857494075,0.1895479108985214,212
wine,300,0.003,early,7,0.02647848106145201,0.08448872490500692,0.030755046051872823,0.004793370383103235,213
wine,300,0.003,smart_trend,13,0.0035412645000033605,0.08448872490500692,0.030755046051872823,0.004793370383103235,213
wine,300,0.003,smart_meta,11,0.0035412645000033605,0.08448872490500692,0.030755046051872823,0.004793370383103235,213
wine,300,0.003,param,11,0.0035412645000033605,0.08448872490500692,0.030755046051872823,0.004793370383103235,213
wine,300,0.0003,early,140,0.0,1.9889487189894695e-05,0.00014596736795609023,0.3715123784212475,214
wine,300,0.0003,smart_trend,58,0.1254770730169269,1.9889487189894695e-05,0.00014596736795609023,0.3715123784212475,214
wine,300,0.0003,smart_meta,76,0.06321718333453341,1.9889487189894695e-05,0.00014596736795609023,0.3715123784212475,214
wine,300,0.0003,param,11,0.42658927722509143,1.9889487189894695e-05,0.00014596736795609023,0.3715123784212475,214
wine,300,0.0005,early,9,0.0,0.08586458888710902,0.029608224818943145,0.0,215
wine,300,0.0005,smart_trend,11,0.0,0.08586458888710902,0.029608224818943145,0.0,215
wine,300,0.0005,smart_meta,11,0.0,0.08586458888710902,0.029608224818943145,0.0,215
wine,300,0.0005,param,11,0.0,0.08586458888710902,0.029608224818943145,0.0,215
wine,300,0.0005,early,12,0.0,0.03216155738817017,0.013459997642036493,0.012653333286212765,216
wine,300,0.0005,smart_trend,11,0.0,0.03216155738817017,0.013459997642036493,0.012653333286212765,216
wine,300,0.0005,smart_meta,11,0.0,0.03216155738817017,0.013459997642036493,0.012653333286212765,216
wine,300,0.0005,param,11,0.0,0.03216155738817017,0.013459997642036493,0.012653333286212765,216
wine,300,0.003,early,30,5.86560905101452e-05,0.006043375525216055,0.0021818114940424962,0.04719054026952818,217
wine,300,0.003,smart_trend,19,0.003398174667812892,0.006043375525216055,0.0021818114940424962,0.04719054026952818,217
wine,300,0.003,smart_meta,21,0.0022934949082873413,0.006043375525216055,0.0021818114940424962,0.04719054026952818,217
wine,300,0.003,param,16,0.011110943370736925,0.006043375525216055,0.0021818114940424962,0.04719054026952818,217
wine,300,0.003,early,7,0.002247966325317652,0.4094749457927733,0.11549456368360496,0.0,218
wine,300,0.003,smart_trend,11,0.0,0.4094749457927733,0.11549456368360496,0.0,218
wine,300,0.003,smart_meta,11,0.0,0.4094749457927733,0.11549456368360496,0.0,218
wine,300,0.003,param,11,0.0,0.4094749457927733,0.11549456368360496,0.0,218
wine,300,0.005,early,11,8.234527457240404e-06,0.06004337217528377,0.023811690279045217,0.04082647635789893,219
wine,300,0.005,smart_trend,11,8.234527457240404e-06,0.06004337217528377,0.023811690279045217,0.04082647635789893,219
wine,300,0.005,smart_meta,11,8.234527457240404e-06,0.06004337217528377,0.023811690279045217,0.04082647635789893,219
wine,300,0.005,param,11,8.234527457240404e-06,0.06004337217528377,0.023811690279045217,0.04082647635789893,219
wine,300,0.003,early,8,0.0,0.042395167377416554,0.01478951196237059,0.014904554751547172,220
wine,300,0.003,smart_trend,11,0.0,0.042395167377416554,0.01478951196237059,0.014904554751547172,220
wine,300,0.003,smart_meta,11,0.0,0.042395167377416554,0.01478951196237059,0.014904554751547172,220
wine,300,0.003,param,11,0.0,0.042395167377416554,0.01478951196237059,0.014904554751547172,220
wine,300,0.0003,early,16,0.0,0.10769238838302775,0.037155560528494745,0.012942968357250173,221
wine,300,0.0003,smart_trend,14,0.0,0.10769238838302775,0.037155560528494745,0.012942968357250173,221
wine,300,0.0003,smart_meta,14,0.0,0.10769238838302775,0.037155560528494745,0.012942968357250173,221
wine,300,0.0003,param,11,0.0,0.10769238838302775,0.037155560528494745,0.012942968357250173,221
wine,300,0.003,early,10,0.0,0.025010451139573786,0.009718454828696614,0.0031589902880864162,222
wine,300,0.003,smart_trend,11,0.0,0.025010451139573786,0.009718454828696614,0.0031589902880864162,222
wine,300,0.003,smart_meta,11,0.0,0.025010451139573786,0.009718454828696614,0.0031589902880864162,222
wine,300,0.003,param,11,0.0,0.025010451139573786,0.009718454828696614,0.0031589902880864162,222
wine,300,0.005,early,7,0.0,0.09190722849165334,0.03485644963969705,0.026095897317070627,223
wine,300,0.005,smart_trend,11,0.0,0.09190722849165334,0.03485644963969705,0.026095897317070627,223
wine,300,0.005,smart_meta,11,0.0,0.09190722849165334,0.03485644963969705,0.026095897317070627,223
wine,300,0.005,param,11,0.0,0.09190722849165334,0.03485644963969705,0.026095897317070627,223
wine,300,0.001,early,12,0.006877560870909849,0.01944142977631902,0.005724782117361351,0.01032939664003052,224
wine,300,0.001,smart_trend,12,0.006877560870909849,0.01944142977631902,0.005724782117361351,0.01032939664003052,224
wine,300,0.001,smart_meta,11,0.006877560870909849,0.01944142977631902,0.005724782117361351,0.01032939664003052,224
wine,300,0.001,param,11,0.006877560870909849,0.01944142977631902,0.005724782117361351,0.01032939664003052,224
wine,300,0.003,early,11,0.0,0.08201811201362097,0.04942949586999841,0.0011465593374568872,225
wine,300,0.003,smart_trend,11,0.0,0.08201811201362097,0.04942949586999841,0.0011465593374568872,225
wine,300,0.003,smart_meta,11,0.0,0.08201811201362097,0.04942949586999841,0.0011465593374568872,225
wine,300,0.003,param,11,0.0,0.08201811201362097,0.04942949586999841,0.0011465593374568872,225
wine,300,0.001,early,81,0.0014034498970475484,0.0011423249050417361,0.0005060543633800123,0.1583096395731961,226
wine,300,0.001,smart_trend,27,0.04188020994226094,0.0011423249050417361,0.0005060543633800123,0.1583096395731961,226
wine,300,0.001,smart_meta,30,0.034821728149248665,0.0011423249050417361,0.0005060543633800123,0.1583096395731961,226
wine,300,0.001,param,15,0.09774306520021236,0.0011423249050417361,0.0005060543633800123,0.1583096395731961,226
wine,300,0.0003,early,50,0.004741476712129766,0.003625305232662579,0.001119640077195827,0.10022413661361707,227
wine,300,0.0003,smart_trend,23,0.020021776148189896,0.003625305232662579,0.001119640077195827,0.10022413661361707,227
wine,300,0.0003,smart_meta,22,0.020786393791929925,0.003625305232662579,0.001119640077195827,0.10022413661361707,227
wine,300,0.0003,param,18,0.031219719091626463,0.003625305232662579,0.001119640077195827,0.10022413661361707,227
wine,300,0.0005,early,32,0.0,0.006739912491755873,0.00235261958018866,0.09290206884022734,228
wine,300,0.0005,smart_trend,20,0.006505276691161632,0.006739912491755873,0.00235261958018866,0.09290206884022734,228
wine,300,0.0005,smart_meta,18,0.010786455252533522,0.006739912491755873,0.00235261958018866,0.09290206884022734,228
wine,300,0.0005,param,22,0.0038536395089763253,0.006739912491755873,0.00235261958018866,0.09290206884022734,228
wine,300,0.005,early,16,0.0,0.008978222550747761,0.0031609482244845666,0.004191641030567905,229
wine,300,0.005,smart_trend,13,0.0,0.008978222550747761,0.0031609482244845666,0.004191641030567905,229
wine,300,0.005,smart_meta,13,0.0,0.008978222550747761,0.0031609482244845666,0.004191641030567905,229
wine,300,0.005,param,11,0.0,0.008978222550747761,0.0031609482244845666,0.004191641030567905,229
wine,300,0.005,early,8,0.0,0.27628397714733777,0.09660656935655564,0.05130998489657057,230
wine,300,0.005,smart_trend,11,0.0,0.27628397714733777,0.09660656935655564,0.05130998489657057,230
wine,300,0.005,smart_meta,11,0.0,0.27628397714733777,0.09660656935655564,0.05130998489657057,230
wine,300,0.005,param,11,0.0,0.27628397714733777,0.09660656935655564,0.05130998489657057,230
wine,300,0.0003,early,56,0.0,0.0018047724129410803,0.000491022824611268,0.21108177210063728,231
wine,300,0.0003,smart_trend,33,0.009558913956527526,0.0018047724129410803,0.000491022824611268,0.21108177210063728,231
wine,300,0.0003,smart_meta,35,0.006060910560918731,0.0018047724129410803,0.000491022824611268,0.21108177210063728,231
wine,300,0.0003,param,39,0.004980337678876512,0.0018047724129410803,0.000491022824611268,0.21108177210063728,231
wine,300,0.0005,early,20,0.0,0.009987964777670943,0.003223529485633771,0.04088173189148592,232
wine,300,0.0005,smart_trend,18,0.0,0.009987964777670943,0.003223529485633771,0.04088173189148592,232
wine,300,0.0005,smart_meta,16,0.0,0.009987964777670943,0.003223529485633771,0.04088173189148592,232
wine,300,0.0005,param,19,0.0,0.009987964777670943,0.003223529485633771,0.04088173189148592,232
wine,300,0.0003,early,140,0.0,0.0,0.0001563205634743354,0.3570922713573632,233
wine,300,0.0003,smart_trend,47,0.16522400331338227,0.0,0.0001563205634743354,0.3570922713573632,233
wine,300,0.0003,smart_meta,67,0.09146274625190232,0.0,0.0001563205634743354,0.3570922713573632,233
wine,300,0.0003,param,11,0.38087941531035996,0.0,0.0001563205634743354,0.3570922713573632,233
wine,300,0.005,early,6,0.0,0.42076601352184784,0.10844946560624534,0.16076858375969194,234
wine,300,0.005,smart_trend,11,0.0,0.42076601352184784,0.10844946560624534,0.16076858375969194,234
wine,300,0.005,smart_meta,11,0.0,0.42076601352184784,0.10844946560624534,0.16076858375969194,234
wine,300,0.005,param,11,0.0,0.42076601352184784,0.10844946560624534,0.16076858375969194,234
wine,300,0.001,early,21,0.0,0.019137795671542945,0.008391095493267341,0.02143221138313034,235
wine,300,0.001,smart_trend,16,0.0,0.019137795671542945,0.008391095493267341,0.02143221138313034,235
wine,300,0.001,smart_meta,15,0.00022388367405279386,0.019137795671542945,0.008391095493267341,0.02143221138313034,235
wine,300,0.001,param,11,0.01104011450050757,0.019137795671542945,0.008391095493267341,0.02143221138313034,235
wine,300,0.001,early,10,0.0,0.029734262415612833,0.00868217731167976,0.0,236
wine,300,0.001,smart_trend,11,0.0,0.029734262415612833,0.00868217731167976,0.0,236
wine,300,0.001,smart_meta,11,0.0,0.029734262415612833,0.00868217731167976,0.0,236
wine,300,0.001,param,11,0.0,0.029734262415612833,0.00868217731167976,0.0,236
wine,300,0.0003,early,140,0.0,0.0,0.00013750611449674707,0.36520244817885816,237
wine,300,0.0003,smart_trend,25,0.30698885229960693,0.0,0.00013750611449674707,0.36520244817885816,237
wine,300,0.0003,smart_meta,82,0.07892752798351965,0.0,0.00013750611449674707,0.36520244817885816,237
wine,300,0.0003,param,11,0.39015686357112334,0.0,0.00013750611449674707,0.36520244817885816,237
wine,300,0.005,early,7,0.0,0.234927863198527,0.12264723835809735,0.13574517793841134,238
wine,300,0.005,smart_trend,11,0.0,0.234927863198527,0.12264723835809735,0.13574517793841134,238
wine,300,0.005,smart_meta,11,0.0,0.234927863198527,0.12264723835809735,0.13574517793841134,238
wine,300,0.005,param,11,0.0,0.234927863198527,0.12264723835809735,0.13574517793841134,238
wine,300,0.005,early,25,0.0,0.03886418139637782,0.004036375495175285,0.02457642033863494,239
wine,300,0.005,smart_trend,17,0.0029625204289377427,0.03886418139637782,0.004036375495175285,0.02457642033863494,239
wine,300,0.005,smart_meta,16,0.0030572771651838915,0.03886418139637782,0.004036375495175285,0.02457642033863494,239
wine,300,0.005,param,14,0.0030572771651838915,0.03886418139637782,0.004036375495175285,0.02457642033863494,239
wine,300,0.005,early,20,0.015876168937417168,0.008871950845042664,0.0029048537642978552,0.029639444335265774,240
wine,300,0.005,smart_trend,15,0.015876168937417168,0.008871950845042664,0.0029048537642978552,0.029639444335265774,240
wine,300,0.005,smart_meta,12,0.019556406005882376,0.008871950845042664,0.0029048537642978552,0.029639444335265774,240
wine,300,0.005,param,11,0.021350697604701208,0.008871950845042664,0.0029048537642978552,0.029639444335265774,240
wine,300,0.005,early,9,0.0,0.15013585655756145,0.052160978830854535,0.0,241
wine,300,0.005,smart_trend,11,0.0,0.15013585655756145,0.052160978830854535,0.0,241
wine,300,0.005,smart_meta,11,0.0,0.15013585655756145,0.052160978830854535,0.0,241
wine,300,0.005,param,11,0.0,0.15013585655756145,0.052160978830854535,0.0,241
wine,300,0.003,early,11,0.0,0.1223964139981304,0.03795482699679225,0.0,242
wine,300,0.003,smart_trend,11,0.0,0.1223964139981304,0.03795482699679225,0.0,242
wine,300,0.003,smart_meta,11,0.0,0.1223964139981304,0.03795482699679225,0.0,242
wine,300,0.003,param,11,0.0,0.1223964139981304,0.03795482699679225,0.0,242
wine,300,0.005,early,11,0.007410597347539349,0.036945296944425166,0.017758931232630597,0.018122459796027224,243
wine,300,0.005,smart_trend,11,0.007410597347539349,0.036945296944425166,0.017758931232630597,0.018122459796027224,243
wine,300,0.005,smart_meta,11,0.007410597347539349,0.036945296944425166,0.017758931232630597,0.018122459796027224,243
wine,300,0.005,param,11,0.007410597347539349,0.036945296944425166,0.017758931232630597,0.018122459796027224,243
wine,300,0.005,early,14,0.0,0.018887681961543223,0.00815261229840559,0.0,244
wine,300,0.005,smart_trend,13,0.0,0.018887681961543223,0.00815261229840559,0.0,244
wine,300,0.005,smart_meta,12,0.0,0.018887681961543223,0.00815261229840559,0.0,244
wine,300,0.005,param,11,0.0,0.018887681961543223,0.00815261229840559,0.0,244
wine,300,0.003,early,17,0.0,0.01590420411385618,0.005376778310112405,0.005997735386594538,245
wine,300,0.003,smart_trend,14,0.0,0.01590420411385618,0.005376778310112405,0.005997735386594538,245
wine,300,0.003,smart_meta,13,0.0,0.01590420411385618,0.005376778310112405,0.005997735386594538,245
wine,300,0.003,param,12,0.0,0.01590420411385618,0.005376778310112405,0.005997735386594538,245
wine,300,0.003,early,12,0.016436534497926147,0.05319428703291007,0.02063578174411002,0.03382082254238172,246
wine,300,0.003,smart_trend,11,0.016436534497926147,0.05319428703291007,0.02063578174411002,0.03382082254238172,246
wine,300,0.003,smart_meta,11,0.016436534497926147,0.05319428703291007,0.02063578174411002,0.03382082254238172,246
wine,300,0.003,param,11,0.016436534497926147,0.05319428703291007,0.02063578174411002,0.03382082254238172,246
wine,300,0.005,early,8,0.0,0.2294203872446554,0.07935937160219907,0.0,247
wine,300,0.005,smart_trend,11,0.0,0.2294203872446554,0.07935937160219907,0.0,247
wine,300,0.005,smart_meta,11,0.0,0.2294203872446554,0.07935937160219907,0.0,247
wine,300,0.005,param,11,0.0,0.2294203872446554,0.07935937160219907,0.0,247
wine,300,0.003,early,13,0.0,0.1283950489493324,0.05157307173155934,0.0,248
wine,300,0.003,smart_trend,11,0.0,0.1283950489493324,0.05157307173155934,0.0,248
wine,300,0.003,smart_meta,11,0.0,0.1283950489493324,0.05157307173155934,0.0,248
wine,300,0.003,param,11,0.0,0.1283950489493324,0.05157307173155934,0.0,248
wine,300,0.0003,early,57,0.0,0.001959608916878186,0.00048171786684744983,0.2595238753278801,249
wine,300,0.0003,smart_trend,36,0.009025280775009858,0.001959608916878186,0.00048171786684744983,0.2595238753278801,249
wine,300,0.0003,smart_meta,38,0.007160160305961671,0.001959608916878186,0.00048171786684744983,0.2595238753278801,249
wine,300,0.0003,param,49,0.0004313579636802123,0.001959608916878186,0.00048171786684744983,0.2595238753278801,249
wine,300,0.0005,early,12,0.0,0.24610126944674304,0.08729990947235322,0.05425820242106605,250
wine,300,0.0005,smart_trend,11,0.0,0.24610126944674304,0.08729990947235322,0.05425820242106605,250
wine,300,0.0005,smart_meta,11,0.0,0.24610126944674304,0.08729990947235322,0.05425820242106605,250
wine,300,0.0005,param,11,0.0,0.24610126944674304,0.08729990947235322,0.05425820242106605,250
wine,300,0.001,early,10,0.0,0.21792084371570675,0.05940938771994608,0.06042690049980726,251
wine,300,0.001,smart_trend,11,0.0,0.21792084371570675,0.05940938771994608,0.06042690049980726,251
wine,300,0.001,smart_meta,11,0.0,0.21792084371570675,0.05940938771994608,0.06042690049980726,251
wine,300,0.001,param,11,0.0,0.21792084371570675,0.05940938771994608,0.06042690049980726,251
wine,300,0.0003,early,9,0.0,0.07790177514874608,0.028784360156736646,0.00118525833223182,252
wine,300,0.0003,smart_trend,11,0.0,0.07790177514874608,0.028784360156736646,0.00118525833223182,252
wine,300,0.0003,smart_meta,11,0.0,0.07790177514874608,0.028784360156736646,0.00118525833223182,252
wine,300,0.0003,param,11,0.0,0.07790177514874608,0.028784360156736646,0.00118525833223182,252
wine,300,0.0005,early,20,0.05240817263722597,0.010549423892432852,0.002818100706803198,0.07683568279919462,253
wine,300,0.0005,smart_trend,17,0.05240817263722597,0.010549423892432852,0.002818100706803198,0.07683568279919462,253
wine,300,0.0005,smart_meta,17,0.05240817263722597,0.010549423892432852,0.002818100706803198,0.07683568279919462,253
wine,300,0.0005,param,13,0.060746825097383494,0.010549423892432852,0.002818100706803198,0.07683568279919462,253
wine,300,0.0005,early,10,0.0,0.03274397690664377,0.009431992122641251,0.0,254
wine,300,0.0005,smart_trend,11,0.0,0.03274397690664377,0.009431992122641251,0.0,254
wine,300,0.0005,smart_meta,11,0.0,0.03274397690664377,0.009431992122641251,0.0,254
wine,300,0.0005,param,11,0.0,0.03274397690664377,0.009431992122641251,0.0,254
wine,300,0.005,early,6,0.0,0.17028865877989152,0.056059726713501505,0.0,255
wine,300,0.005,smart_trend,11,0.0,0.17028865877989152,0.056059726713501505,0.0,255
wine,300,0.005,smart_meta,11,0.0,0.17028865877989152,0.056059726713501505,0.0,255
wine,300,0.005,param,11,0.0,0.17028865877989152,0.056059726713501505,0.0,255
wine,300,0.0005,early,100,0.0007315601929337445,0.00045142904745287815,0.00020323796634873163,0.29705115836625795,256
wine,300,0.0005,smart_trend,47,0.03218089132553981,0.00045142904745287815,0.00020323796634873163,0.29705115836625795,256
wine,300,0.0005,smart_meta,53,0.01976835558217116,0.00045142904745287815,0.00020323796634873163,0.29705115836625795,256
wine,300,0.0005,param,41,0.053083582900180115,0.00045142904745287815,0.00020323796634873163,0.29705115836625795,256
wine,300,0.0005,early,140,0.0,6.226027159772496e-05,0.0001981933540382514,0.37572240657562184,257
wine,300,0.0005,smart_trend,62,0.07222098273356803,6.226027159772496e-05,0.0001981933540382514,0.37572240657562184,257
wine,300,0.0005,smart_meta,79,0.03317458397586004,6.226027159772496e-05,0.0001981933540382514,0.37572240657562184,257
wine,300,0.0005,param,11,0.4182946019151943,6.226027159772496e-05,0.0001981933540382514,0.37572240657562184,257
wine,300,0.001,early,20,0.0,0.01715241892986641,0.0063895153342940466,0.003606254374995066,258
wine,300,0.001,smart_trend,11,0.0030565611193180686,0.01715241892986641,0.0063895153342940466,0.003606254374995066,258
wine,300,0.001,smart_meta,11,0.0030565611193180686,0.01715241892986641,0.0063895153342940466,0.003606254374995066,258
wine,300,0.001,param,11,0.0030565611193180686,0.01715241892986641,0.0063895153342940466,0.003606254374995066,258
wine,300,0.0005,early,25,0.0,0.005327682777339637,0.0015780741310098174,0.09960272446939666,259
wine,300,0.0005,smart_trend,21,0.0,0.005327682777339637,0.0015780741310098174,0.09960272446939666,259
wine,300,0.0005,smart_meta,19,6.957578996413805e-05,0.005327682777339637,0.0015780741310098174,0.09960272446939666,259
wine,300,0.0005,param,26,0.0,0.005327682777339637,0.0015780741310098174,0.09960272446939666,259
wine,300,0.0003,early,19,0.0,0.013849251731805623,0.004976198815387758,0.006971326161050007,260
wine,300,0.0003,smart_trend,14,0.0,0.013849251731805623,0.004976198815387758,0.006971326161050007,260
wine,300,0.0003,smart_meta,13,0.0017171376567745034,0.013849251731805623,0.004976198815387758,0.006971326161050007,260
wine,300,0.0003,param,12,0.0017171376567745034,0.013849251731805623,0.004976198815387758,0.006971326161050007,260
wine,300,0.003,early,9,0.0,0.040720694484902564,0.017295537562651845,0.007833977723139207,261
wine,300,0.003,smart_trend,11,0.0,0.040720694484902564,0.017295537562651845,0.007833977723139207,261
wine,300,0.003,smart_meta,11,0.0,0.040720694484902564,0.017295537562651845,0.007833977723139207,261
wine,300,0.003,param,11,0.0,0.040720694484902564,0.017295537562651845,0.007833977723139207,261
wine,300,0.003,early,10,0.0,0.1802368690263434,0.10815368142117932,0.0,262
wine,300,0.003,smart_trend,11,0.0,0.1802368690263434,0.10815368142117932,0.0,262
wine,300,0.003,smart_meta,11,0.0,0.1802368690263434,0.10815368142117932,0.0,262
wine,300,0.003,param,11,0.0,0.1802368690263434,0.10815368142117932,0.0,262
wine,300,0.0003,early,27,0.0,0.005928959995065375,0.002169660335050259,0.02256237387422466,263
wine,300,0.0003,smart_trend,16,0.0027304618979164808,0.005928959995065375,0.002169660335050259,0.02256237387422466,263
wine,300,0.0003,smart_meta,14,0.0059757011028835905,0.005928959995065375,0.002169660335050259,0.02256237387422466,263
wine,300,0.0003,param,15,0.0059566065464612405,0.005928959995065375,0.002169660335050259,0.02256237387422466,263
wine,300,0.0005,early,99,7.458811102512009e-05,0.0006517175729923164,0.00022985595754748225,0.31353663744629356,264
wine,300,0.0005,smart_trend,50,0.04491230616116282,0.0006517175729923164,0.00022985595754748225,0.31353663744629356,264
wine,300,0.0005,smart_meta,57,0.027262730296013893,0.0006517175729923164,0.00022985595754748225,0.31353663744629356,264
wine,300,0.0005,param,11,0.3101405878485931,0.0006517175729923164,0.00022985595754748225,0.31353663744629356,264
wine,300,0.0003,early,43,0.0006803032430373612,0.004374863263982953,0.0009710011682180984,0.18081515964907902,265
wine,300,0.0003,smart_trend,28,0.010519310474086163,0.004374863263982953,0.0009710011682180984,0.18081515964907902,265
wine,300,0.0003,smart_meta,27,0.012596977224311412,0.004374863263982953,0.0009710011682180984,0.18081515964907902,265
