task,horizon,trend,param
wine,9,0.009376293814848197,0.033564952268927466
wine,10,0.01010409522543579,0.034490141906545625
wine,1,0.0007422540164819374,0.02162776139026062
wine,2,0.002178100523177704,0.023408433715335568
wine,3,0.0032195500002154633,0.024759546418546642
wine,4,0.004919653787162837,0.026737736440726852
wine,5,0.00663242017835709,0.028700232046402176
wine,6,0.007422142386675493,0.02971421807170936
wine,7,0.008215312005574198,0.0307087828686406
wine,8,0.008943113416161792,0.031617442780075056
wine,9,0.010229063858971738,0.033065809213417174
wine,10,0.011245851091088875,0.03422845054615463
wine,1,0.0010414494770377594,0.02229746093909105
wine,2,0.0027415532639851335,0.02425599249232109
wine,3,0.004454319655179386,0.02620042027188237
wine,4,0.005244041863497789,0.027197809789453548
wine,5,0.006037211482396494,0.028177137799425635
wine,6,0.0067650128929840885,0.02907181644597201
wine,7,0.008050963335794033,0.03050735999452714
wine,8,0.00906775056791117,0.03165824638737133
wine,9,0.010436372568291049,0.033147078372149245
wine,10,0.012647687566482815,0.035466152734908565
wine,1,0.0017127663911942527,0.02388259184696743
wine,2,0.0025024885995126554,0.02486525325434635
wine,3,0.00329565821841136,0.02583108374008084
wine,4,0.0040234596289989545,0.026713398982391764
wine,5,0.0053094100718089,0.028137623514932483
wine,6,0.0063261973039260375,0.029278151927224844
wine,7,0.007694819304305915,0.030757509638836014
wine,8,0.009906134302497682,0.033067921782573825
wine,9,0.010504458927252013,0.033754928225923145
wine,10,0.011741615251079222,0.03507144571505896
wine,1,0.0007931696188987048,0.023612496632624668
wine,2,0.0015209710294862993,0.024483674065578567
wine,3,0.0028069214722962438,0.025897719084380735
wine,4,0.0038237087044133817,0.02702894818849165
wine,5,0.0051923307047932596,0.02849981450299637
wine,6,0.0074036457029850265,0.03080247630973589
wine,7,0.008001970327739357,0.03148241172628128
wine,8,0.009239126651566567,0.03279248051900208
wine,9,0.011035625342047769,0.034654120448815454
wine,10,0.012712061329434223,0.03638875472692119
wine,1,0.0012859504428099446,0.02388814909430059
wine,2,0.002302737674927082,0.025011452221191027
wine,3,0.0036713596753069604,0.026475092871602855
wine,4,0.005882674673498727,0.028771170278945782
wine,5,0.006480999298253058,0.029445108122817667
wine,6,0.007718155622080267,0.030749716032348575
wine,7,0.009514654312561469,0.0326063856356284
wine,8,0.011191090299947925,0.03433649773320923
wine,9,0.011901323175847441,0.035094612960756805
wine,10,0.012578673058519464,0.03581467681042525
wine,1,0.001368622000379878,0.024590992616105745
wine,2,0.003579936998571645,0.02688125765666908
wine,3,0.004178261623325976,0.027549909145799793
wine,4,0.0054154179471531845,0.0288497110072915
wine,5,0.007211916637634387,0.030702012887977168
wine,6,0.008888352625020843,0.03242815706134275
wine,7,0.009598585500920359,0.03318266883499511
wine,8,0.01027593538359238,0.03389946133154612
wine,9,0.011124528757205172,0.03478318926967075
wine,10,0.012393441036185546,0.03608339860282768
wine,1,0.0005983246247543305,0.025714064416720604
wine,2,0.0018354809485815397,0.027009464452010305
wine,3,0.003631979639062742,0.02885777180005336
wine,4,0.005308415626449197,0.03058029236774824
wine,5,0.006018648502348714,0.0313315181711268
wine,6,0.006695998385020736,0.03204533187948714
wine,7,0.007544591758633526,0.03292636037461003
wine,8,0.008813504037613901,0.03422412418212628
wine,9,0.009448954622463791,0.03488523863564993
wine,10,0.01117889177020224,0.03663800418065981
wine,1,0.0017964986904812023,0.02711075173555378
wine,2,0.0034729346778676574,0.028830038115363922
wine,3,0.004183167553767174,0.029578335243681145
wine,4,0.004860517436439196,0.03028949782281094
wine,5,0.005709110810051986,0.031168127211034097
wine,6,0.006978023089032361,0.03246372065620875
wine,7,0.007613473673882252,0.03312287227592381
wine,8,0.0093434108216207,0.03487386319056247
wine,9,0.008990979386142139,0.034540133938478296
wine,10,0.01052640302152278,0.036092170831969896
wine,1,0.0007102328758995173,0.027849530222649396
wine,2,0.001387582758571539,0.028558236016592978
wine,3,0.002236176132184329,0.029434645249816357
wine,4,0.0035050884111647042,0.030728233005110437
wine,5,0.004140538996014595,0.031385573229174506
wine,6,0.005870476143753044,0.03313492869730682
wine,7,0.005518044708274481,0.03279972327287503
wine,8,0.007053468343655124,0.0343504281195329
wine,9,0.007996732915511591,0.0353072486688855
wine,10,0.009654407033778326,0.0369769483080707
wine,1,0.0008485933736127901,0.02780408916424479
wine,2,0.0021175056525931653,0.029095911187499567
wine,3,0.0027529562374430556,0.029751658885051983
wine,4,0.004482893385181505,0.03149957845891991
wine,5,0.004130461949702942,0.03116307873029259
wine,6,0.005665885585083585,0.03271261721766071
wine,7,0.0066091501569400515,0.033668386981113275
wine,8,0.008266824275206787,0.035337140196560334
wine,9,0.009543758413422095,0.03662388996961725
wine,10,0.010621405701553026,0.03771023351573527
wine,1,0.0006354505848498902,0.028207172070006264
wine,2,0.002365387732588339,0.02995382128200809
wine,3,0.002012956297109777,0.029616177928219654
wine,4,0.0035483799324904195,0.031164687161921775
wine,5,0.004491644504346887,0.03211953084775784
wine,6,0.006149318622613621,0.03378745103022892
wine,7,0.00742625276082893,0.035073451650721316
wine,8,0.00850390004895986,0.03615912163900701
wine,9,0.010615704214824065,0.0382780248887065
wine,10,0.01170787040520665,0.039376472878274754
wine,1,0.0003524314354785619,0.02812881415907946
wine,2,0.0011829921999020802,0.029676398030339387
wine,3,0.0021262567717585472,0.030630410139623636
wine,4,0.0037839308900252822,0.03229758321513962
wine,5,0.005060865028240591,0.033582912782487664
wine,6,0.006138512316371521,0.034667980172475216
wine,7,0.008250316482235726,0.03678634242020663
wine,8,0.009342482672618311,0.03788430481643758
wine,9,0.010812803285117098,0.03935974826865038
wine,10,0.01185657313466083,0.040408045819145706
wine,1,0.0009432645718564671,0.029233284892703656
wine,2,0.0026009386901232018,0.030899802760354308
wine,3,0.0038778728283385107,0.032184544509703275
wine,4,0.004955520116469441,0.03326908466521088
wine,5,0.007067324282333645,0.03538697412654602
wine,6,0.008159490472716231,0.03648451265603597
wine,7,0.009629811085215018,0.03795957618161458
wine,8,0.01067358093475875,0.03900753326208959
wine,9,0.01127628111909577,0.0396139300992171
wine,10,0.013205571413275911,0.041546483944435546
wine,1,0.0012769341382153087,0.030806985519323152
wine,2,0.002354581426346239,0.03189104053509056
wine,3,0.004466385592210443,0.03400849544998639
wine,4,0.0055585517825930296,0.035105644836664014
wine,5,0.007028872395091815,0.03658035995424113
wine,6,0.008072642244635548,0.037628005162839616
wine,7,0.008675342428972568,0.0382341228896609
wine,8,0.01060463272315271,0.040166426994037
wine,9,0.012178044171273987,0.041742496215086924
wine,10,0.013405388634218798,0.04297218447425015
wine,1,0.0021118041658642044,0.03264448064798402
wine,2,0.0032039703562467907,0.033741271886060666
wine,3,0.004674290968745577,0.035215666705002015
wine,4,0.005718060818289308,0.03626302552470025
wine,5,0.00632076100262633,0.03686888723434317
wine,6,0.008250051296806471,0.03880096251748385
wine,7,0.009823462744927748,0.040376827263541935
wine,8,0.01105080720787256,0.04160633283766251
wine,9,0.01135318489357943,0.04191061424710538
wine,10,0.01260174419086456,0.04316085053542347
wine,1,0.0014703206124987859,0.03383974199674332
wine,2,0.002514090462042518,0.03488683219405664
wine,3,0.0031167906463795392,0.03549245403731319
wine,4,0.00504608094055968,0.03742431517389734
wine,5,0.0066194923886809575,0.03899998877199864
wine,6,0.00784683685162577,0.040229323758564785
wine,7,0.008149214537332639,0.040533452956913164
wine,8,0.00939777383461777,0.041783553454966024
wine,9,0.009819153481702371,0.04220628924402216
wine,10,0.0103477343385629,0.04273606340488625
wine,1,0.0006027001843370215,0.03413305391843285
wine,2,0.0025319904785171625,0.03606471914692143
wine,3,0.00410540192663844,0.03764021807253702
wine,4,0.005332746389583251,0.03886939734930108
wine,5,0.005635124075290121,0.039173387767006455
wine,6,0.006883683372575253,0.04042336459476366
wine,7,0.007305063019659853,0.040845990197556206
wine,8,0.007833643876520382,0.041375666202391914
wine,9,0.009193315868662939,0.04273630078821257
wine,10,0.01080471512952485,0.044348546132535326
wine,1,0.0015734114481212773,0.03631231129851174
wine,2,0.0028007559110660887,0.03754134992080507
wine,3,0.0031031335967729584,0.03784521511428858
wine,4,0.00435169289405809,0.03909508047489497
wine,5,0.00477307254114269,0.039517606873227744
wine,6,0.00530165339800322,0.04004719460196301
wine,7,0.006661325390145776,0.041407750648929056
wine,8,0.008272724651007687,0.0430199261286432
wine,9,0.00913424581429661,0.04388212882851843
wine,10,0.009683179652852383,0.04443166107062642
wine,1,0.00030237768570686997,0.036506562988441446
wine,2,0.001550936982992001,0.037756324642003035
wine,3,0.001972316630076602,0.03817875884302569
wine,4,0.0025008974869371314,0.03870826462041968
wine,5,0.0038605694790796873,0.04006874783516731
wine,6,0.005471968739941599,0.04168085859727881
wine,7,0.006333489903230522,0.04254300379893249
wine,8,0.006882423741786296,0.04309248496453942
wine,9,0.00895975380184748,0.0451702950702481
wine,10,0.011492937614796287,0.047703899918158016
wine,1,0.0004213796470846011,0.03688572539988844
wine,2,0.0009499605039451304,0.03741515799427196
wine,3,0.0023096324960876864,0.03877557623947109
wine,4,0.003921031756949599,0.04038762933277482
wine,5,0.004782552920238521,0.041249723353833805
wine,6,0.005331486758794295,0.04179915910389446
wine,7,0.0074088168188554794,0.04387692891562138
wine,8,0.009942000631804285,0.046410498018657764
wine,9,0.01021640125472486,0.04668523621494769
wine,10,0.011506992442546748,0.04797612316895561
wine,1,0.0013596719921425556,0.03753208671197825
wine,2,0.002971071253004468,0.03914408879071574
wine,3,0.0038325924162933905,0.04000613758398968
wine,4,0.0043815262548491645,0.040555533242627825
wine,5,0.006458856314910349,0.042633267521165384
wine,6,0.008992040127859155,0.04516680513548133
wine,7,0.009266440750779727,0.04544151543105367
wine,8,0.010557031938601618,0.046732377666870606
wine,9,0.013852756453370292,0.05002833942252963
wine,10,0.016007520658773644,0.05218331127839009
wine,1,0.0008615211632889225,0.038770042024115096
wine,2,0.0014104550018446962,0.039319400941142404
wine,3,0.0034877850619058812,0.0413971026885181
wine,4,0.006020968874854687,0.04393061150371732
wine,5,0.00629536949777526,0.044205296307610914
wine,6,0.0075859606855971495,0.04549613598240605
wine,7,0.010881685200365823,0.04879207777342351
wine,8,0.013036449405769176,0.050947031964513924
wine,9,0.013544014317361325,0.051454762999009446
wine,10,0.014256567565766815,0.052167461504773166
wine,1,0.002077330060061185,0.040182717446198515
wine,2,0.004610513873009991,0.04271620020882611
wine,3,0.004884914495930564,0.04299086197531135
wine,4,0.0061755056837524535,0.04428168128166353
wine,5,0.009471230198521127,0.047577605066377406
wine,6,0.01162599440392448,0.04973254334142371
wine,7,0.012133559315516629,0.050240260309265705
wine,8,0.012846112563922119,0.050952946384410565
wine,9,0.012756612481548895,0.05086356233109071
wine,10,0.014315438731061203,0.05242248993625818
wine,1,0.0002744006229205733,0.04174655479201995
wine,2,0.001564991810742463,0.04303735500675962
wine,3,0.0048607163255111364,0.04633326193093122
wine,4,0.007015480530914489,0.04848818531770031
wine,5,0.007523045442506639,0.0489958891404824
wine,6,0.008235598690912128,0.04970856361110885
wine,7,0.008146098608538904,0.04961916931450314
wine,8,0.009704924858051212,0.05117808787900965
wine,9,0.010319028015846155,0.05179227159639534
wine,10,0.010904822629068235,0.052378136510739505
wine,1,0.0032957245147686737,0.04510190901690987
wine,2,0.005450488720172026,0.04725681886124539
wine,3,0.005958053631764176,0.047764510739297716
wine,4,0.006670606880169665,0.04847717467570243
wine,5,0.0065811067977964415,0.04838777108994074
wine,6,0.00813993304730875,0.04994668146416482
wine,7,0.008754036205103692,0.05056085796098183
wine,8,0.009339830818325772,0.051146716510377374
wine,9,0.011510108371340482,0.05331704980226303
wine,10,0.013450669046263918,0.055257659069736655
wine,1,0.0005075649115921501,0.046465990382922664
wine,2,0.0012201181599976398,0.047178644185844935
wine,3,0.001130618077624416,0.047089231673545985
wine,4,0.002689444327136723,0.04864813418535009
wine,5,0.003303547484931667,0.049262303757810155
wine,6,0.003889342098153746,0.049848156209678765
wine,7,0.006059619651168456,0.052018484132729005
wine,8,0.008000180326091892,0.05395908867348636
wine,9,0.010605627168512412,0.05656457371741655
wine,10,0.013278828888107328,0.05923780870562177
wine,1,8.950008237322396e-05,0.04581338544925505
wine,2,0.0014693261671390834,0.04737228094157678
wine,3,0.0020834293249340267,0.047986444338561716
wine,4,0.002669223938156106,0.04857229135809205
wine,5,0.004839501491170817,0.05074261450304029
wine,6,0.006780062166094253,0.05268321484159325
wine,7,0.009385509008514772,0.055288696190194817
wine,8,0.012058710728109689,0.057961927929143627
wine,9,0.013112358734893132,0.05901560205187435
wine,10,0.01313695468345644,0.05904022072053698
wine,1,0.0006141031577949434,0.046753720045463736
wine,2,0.0011998977710170225,0.047339562266236715
wine,3,0.0033701753240317333,0.04950988119469402
wine,4,0.005310735998955169,0.05145047782877134
wine,5,0.007916182841375689,0.054055955923080955
wine,6,0.010589384560970605,0.05672918480350887
wine,7,0.011643032567754048,0.05778285641561253
wine,8,0.011667628516317356,0.05780747287942089
wine,9,0.013657513681082036,0.05979737587386442
wine,10,0.01311116540046149,0.059251043088912846
wine,1,0.002170277553014711,0.0483018616405098
wine,2,0.004110838227938147,0.050242454989515635
wine,3,0.006716285070358667,0.052847930200873895
wine,4,0.009389486789953582,0.05552115655150888
wine,5,0.010443134796737025,0.056574825943940865
wine,6,0.010467730745300333,0.05659944046037474
wine,7,0.012457615910065013,0.058589341746503085
wine,8,0.011911267629444467,0.058043007463091524
wine,9,0.013725467447328372,0.059857219433909016
wine,10,0.014503455200402287,0.06063521773864332
wine,1,0.0026054468424205196,0.051618143198633594
wine,2,0.005278648562015435,0.05429136721150656
wine,3,0.006332296568798879,0.05534503455480791
wine,4,0.006356892517362187,0.05536964727528445
wine,5,0.008346777682126867,0.057359546987501515
wine,6,0.00780042940150632,0.05681321132490308
wine,7,0.009614629219390226,0.05862742208727933
wine,8,0.010392616972464139,0.0594054193332763
wine,9,0.01068213316485219,0.05969494375953989
wine,10,0.012605987157732625,0.061618804894236046
wine,1,0.0010536480067834433,0.05405932655760771
wine,2,0.0010782439553467516,0.05408393758256461
wine,3,0.003068129120111431,0.05607383581042386
wine,4,0.002521780839490884,0.05552749884845434
wine,5,0.004335980657374791,0.05734170847349837
wine,6,0.005113968410448704,0.05811970472408588
wine,7,0.0054034846028367545,0.05840922827923099
wine,8,0.007327338595717189,0.060333088651647035
wine,9,0.007266412243346084,0.06027216782688941
wine,10,0.009977402886609693,0.06298316325960987
wine,1,0.0019898851647646796,0.05479710848934495
wine,2,0.0014435368841441323,0.05425077037669184
wine,3,0.003257736702028039,0.056064978995609624
wine,4,0.004035724455101952,0.05684297436654771
wine,5,0.004325240647490004,0.057132497152690344
wine,6,0.006249094640370437,0.05905635685289195
wine,7,0.006188168287999332,0.058995435440576616
wine,8,0.008899158931262943,0.06170643035977834
wine,9,0.011682545196712893,0.0644898203263293
wine,10,0.013628741062007977,0.0664360193951668
wine,1,0.0018141998178839065,0.05480974073378023
wine,2,0.00259218757095782,0.05558773532230618
wine,3,0.002881703763345871,0.05587725742515849
wine,4,0.004805557756226305,0.05780111652868698
wine,5,0.004744631403855199,0.05774019459538038
wine,6,0.00745562204711881,0.060451189059711474
wine,7,0.010239008312568762,0.06323457862915413
wine,8,0.012185204177863845,0.06518077735133886
wine,9,0.011132351727368164,0.06412792737113236
wine,10,0.01171297522471979,0.06470855300448868
wine,1,0.00028951619238805115,0.054638301968498296
wine,2,0.0022133701852684855,0.05656216054337169
wine,3,0.0021524438328973795,0.05650123814893776
wine,4,0.00486343447616099,0.05921223221107748
wine,5,0.007646820741610941,0.06199562142976118
wine,6,0.009593016606906025,0.06394181984606703
wine,7,0.008540164156410344,0.06288896959914086
wine,8,0.00912078765376197,0.06346959499994144
wine,9,0.009396514203828813,0.0637453231942122
wine,10,0.009714007459003162,0.06406281786965408
wine,1,6.092635237110579e-05,0.05528228432570848
wine,2,0.0026500642908925047,0.05799327802919487
wine,3,0.005433450556342457,0.06077666693540663
wine,4,0.00737964642163754,0.06272286507949752
wine,5,0.006326793971141859,0.06167001459544587
wine,6,0.006907417468493485,0.062250639789703514
wine,7,0.0071831440185603284,0.06252636780408345
wine,8,0.007500637273734676,0.06284386232285927
wine,9,0.011672865928545124,0.06701609206807098
wine,10,0.013435089402295246,0.06877831648276224
wine,1,0.0027833862654499516,0.05956544307207997
wine,2,0.004729582130745035,0.061511640975870786
wine,3,0.003676729680249354,0.0604587902827062
wine,4,0.00425735317760098,0.06103941529500475
wine,5,0.004533079727667823,0.06131514315106563
wine,6,0.004850572982842171,0.06163263753210166
wine,7,0.009022801637652619,0.06580486715748643
wine,8,0.010785025111402741,0.06756709146794217
wine,9,0.011768266386719248,0.06855033346455952
wine,10,0.011076994269011393,0.06785906196866529
wine,1,0.0010528524504956813,0.05919407016897903
wine,2,0.00047222895314405505,0.05977469501166517
wine,3,0.00019650240307721173,0.060050422720300596
wine,4,0.0001209908520971361,0.060367916973205336
wine,5,0.004293219506907583,0.06454014648723633
wine,6,0.006055442980657706,0.06630237070092575
wine,7,0.007038684255974213,0.0672856126134596
wine,8,0.006347412138266357,0.06659434104450737
wine,9,0.0069664212265024995,0.06721335060531816
wine,10,0.006772504381360514,0.06701943416714574
wine,1,0.0002757265500668433,0.05883726960144212
wine,2,0.0005932198052411911,0.059154763746295226
wine,3,0.0047654484600516385,0.06332699316651914
wine,4,0.006527671933801761,0.06508921729877397
wine,5,0.007510913209118268,0.0660724591406189
wine,6,0.006819641091410412,0.0653811875103099
wine,7,0.007438650179646554,0.06600019701786784
wine,8,0.007244733334504569,0.06580628053347909
wine,9,0.009784613079542037,0.0683461605888817
wine,10,0.011652645539564506,0.07021419331591934
wine,1,0.004172228654810447,0.06214907308510364
wine,2,0.00593445212856057,0.06391129714601274
wine,3,0.0069176934038770775,0.06489453892598707
wine,4,0.0062264212861692205,0.06420326724202795
wine,5,0.006845430374405363,0.06482227670306727
wine,6,0.0066515135292633774,0.06462836017834618
wine,7,0.009191393274300847,0.06716824019878258
wine,8,0.011059425734323315,0.06903627289550784
wine,9,0.011189101409228519,0.06916594877385696
wine,10,0.013546599875296552,0.07152344741478323
wine,1,0.0009832412753165072,0.06366170680304252
wine,2,0.00029196915760865063,0.06297043506851564
wine,3,0.000910978245844793,0.06358944448575278
wine,4,0.0007170614007028077,0.06339552792309242
wine,5,0.003256941145740277,0.06593540791067003
wine,6,0.005124973605762744,0.06780344057893842
wine,7,0.005254649280667949,0.06793311643264467
wine,8,0.007612147746735982,0.07029061505223197
wine,9,0.010484570020057963,0.07316303745736638
wine,10,0.013526777264459815,0.07620524481494295
wine,1,0.0006190090882361424,0.06237814138141913
wine,2,0.00042509224309415707,0.06218422478609792
wine,3,0.0029649719881316263,0.06472410474541722
wine,4,0.004833004448154094,0.06659213738923823
wine,5,0.0049626801230592986,0.06672181322179518
wine,6,0.007320178589127331,0.0690793118230877
wine,7,0.010192600862449313,0.07195173421239742
wine,8,0.013234808106851166,0.07499394155628687
wine,9,0.01443589921229983,0.07619503274707032
wine,10,0.011496849099877783,0.07325598270784348
wine,1,0.002539879745037469,0.06355701121072455
wine,2,0.004407912205059937,0.06542504383365373
wine,3,0.004537587879965142,0.06555471964815533
wine,4,0.006895086346033174,0.06791221823384483
wine,5,0.009767508619355155,0.0707846406096718
wine,6,0.012809715863757008,0.07382684794191113
wine,7,0.014010806969205673,0.07502793912262859
wine,8,0.011071756856783625,0.07208888907470519
wine,9,0.009937691368578907,0.07095482364176986
wine,10,0.014288257224562667,0.07530538954511468
wine,1,0.01722129178081227,0.01161800176508967
wine,2,0.03202440041676499,0.06156466690568604
wine,3,0.026838752227429458,0.056357374503440215
wine,4,0.06787061993523401,0.0968658950282644
wine,5,0.08542041981040706,0.11354402237540913
wine,6,0.11180589163531492,0.1388159842640191
wine,7,0.1365084982127045,0.16223717657982942
wine,8,0.14583651797877883,0.1701672084630233
wine,9,0.1584675296216623,0.18131929679053801
wine,10,0.18358896431014196,0.20490561582648942
wine,1,0.006848378382950886,0.03736470436984903
wine,2,0.032520759131238315,0.07709880335866162
wine,3,0.04840782881279602,0.09321073074639498
wine,4,0.07313057044408872,0.11807201025508599
wine,5,0.09617044682786295,0.14119724170095904
wine,6,0.10383573640032193,0.14891511968290386
wine,7,0.11480401784959006,0.159915801563315
wine,8,0.13826272234445455,0.1833944684025158
wine,9,0.13532951571023338,0.18047356083893487
wine,10,0.15074297428179892,0.195894597034454
wine,1,0.015887069681557706,0.07625034313677659
wine,2,0.0406098113128504,0.10100394436234099
wine,3,0.06364968769662464,0.12406060908404191
wine,4,0.07131497726908362,0.1317350319032914
wine,5,0.08228325871835174,0.14270828205150385
wine,6,0.10574196321321623,0.16616968963430273
wine,7,0.10280875657899508,0.16323795354286597
wine,8,0.1182222151505606,0.1786522121239516
wine,9,0.13394332457073896,0.19437375676793905
wine,10,0.13509276050725835,0.1955234294763459
wine,1,0.023039876383774242,0.10630046143922078
wine,2,0.030705165956233217,0.11396701371825005
wine,3,0.04167344740550134,0.12493589649384323
wine,4,0.06513215190036584,0.14839488735242645
wine,5,0.06219894526614467,0.14546181709038147
wine,6,0.0776124038377102,0.1608753406051265
wine,7,0.09333351325788855,0.1765964809525561
wine,8,0.09448294919440794,0.17774593161725608
wine,9,0.12225682189321987,0.20551981132992464
wine,10,0.164874873213611,0.24813786599045554
wine,1,0.010968281449268123,0.10781322538239388
wine,2,0.03442698594413262,0.1312719580359237
wine,3,0.03149377930991145,0.1283387631740254
wine,4,0.04690723788147698,0.1437522266672583
wine,5,0.06262834730165533,0.1594733381450433
wine,6,0.06377778323817472,0.1606227749417884
wine,7,0.09155165593698666,0.18839664800023584
wine,8,0.13416970725737778,0.23101469947098027
wine,9,0.11474490457687787,0.21158989685333857
wine,10,0.1607717877223243,0.2576167800250644
wine,1,0.002933206634221167,0.11283161735286816
wine,2,0.012480251937344361,0.12824507627028256
wine,3,0.028201361357522714,0.14396618581788084
wine,4,0.029350797294042108,0.14511562180134505
wine,5,0.05712466999285404,0.17288949451745278
wine,6,0.09974272131324516,0.21550754584421605
wine,7,0.08031791863274525,0.19608274316606383
wine,8,0.12634480177819168,0.24210962631237518
wine,9,0.1662998354093136,0.2820646599438158
wine,10,0.16647455692235558,0.2822393814569752
wine,1,0.01572110942017835,0.1304162615391954
wine,2,0.016870545356697745,0.1315656974778252
wine,3,0.04464441805550968,0.15933957017732478
wine,4,0.08726246937590079,0.20195762149794005
wine,5,0.06783766669540088,0.18253281881751313
wine,6,0.11386454984084733,0.2285597019629834
wine,7,0.15381958347196922,0.268514735594113
wine,8,0.1539943049850112,0.2686894571071574
wine,9,0.1628040959959267,0.27749924811807386
wine,10,0.26846428752695844,0.38315943964910576
wine,1,0.027773872698811933,0.1462872393293137
wine,2,0.07039192401920305,0.1889052906497054
wine,3,0.05096712133870314,0.16948048796920567
wine,4,0.09699400448414959,0.21550737111465212
wine,5,0.13694903811527148,0.25546240474577403
wine,6,0.13712375962831347,0.255637126258816
wine,7,0.14593355063922897,0.2644469172697315
wine,8,0.2515937421702607,0.37010710880076325
wine,9,0.15104830893744345,0.26956167556794597
wine,10,0.1843348216048035,0.302848188235306
wine,1,0.01942480268049991,0.15550012833051752
wine,2,0.026602080464946533,0.20152701147596416
wine,3,0.06655711409606843,0.24148204510708607
wine,4,0.06673183560911042,0.24165676662012803
wine,5,0.07554162662002592,0.25046655763104353
wine,6,0.18120181815105768,0.3561267491620753
wine,7,0.0806563849182404,0.25558131592925803
wine,8,0.11394289758560044,0.2888678285966181
wine,9,0.1328340695470171,0.30775900055803473
wine,10,0.09436643461769927,0.26929136562871686
wine,1,0.0399550336311219,0.22775023204213324
wine,2,0.04012975514416388,0.22792495355517522
wine,3,0.048939546155079394,0.23673474456609073
wine,4,0.15459973768611113,0.34239493609712246
wine,5,0.054054304453293865,0.2418495028643052
wine,6,0.08734081712065392,0.2751360155316653
wine,7,0.10623198908207057,0.29402718749308193
wine,8,0.06776435415275273,0.25555955256376406
wine,9,0.12421440776758474,0.3120096061785961
wine,10,0.1370953610884415,0.32489055949945284
wine,1,0.008809791010915512,0.22046063168866853
wine,2,0.11446998254194726,0.32612082321970026
wine,3,0.01392454930912999,0.225575389986883
wine,4,0.04721106197649004,0.258861902654243
wine,5,0.0661022339379067,0.2777530746156597
wine,6,0.027634599008588848,0.23928543968634186
wine,7,0.08408465262342087,0.2957354933011739
wine,8,0.09696560594427764,0.30861644662203064
wine,9,0.08598342733719982,0.29763426801495285
wine,10,0.08918420461127836,0.3008350452890314
wine,1,0.10054543323281727,0.2073579084279376
wine,2,0.06725892056545722,0.24064442113560564
wine,3,0.04836774860404057,0.2595355931373297
wine,4,0.08683538353335842,0.22106795824831893
wine,5,0.030385329918526403,0.27751801190345765
wine,6,0.017504376597669628,0.29039896526462056
wine,7,0.02848655520474743,0.2794167866978485
wine,8,0.02528577793066889,0.2826175640122322
wine,9,0.0077090958307720935,0.3156124378139778
wine,10,0.04826281499217328,0.35616615701568344
wine,1,0.018891171961416656,0.24553373851341584
wine,2,0.01957646296790119,0.207066103584098
wine,3,0.036873590646930826,0.26351615719893
wine,4,0.0497545439677876,0.27639711051978677
wine,5,0.03877236536070979,0.265414931912709
wine,6,0.04197314263478833,0.2686157091867875
wine,7,0.07496801639622931,0.3016105829482285
wine,8,0.11552173555763051,0.3421643021096297
wine,9,0.08390197549105305,0.31054454204305226
wine,10,0.16563669929209088,0.39227926584409006
wine,1,0.05695555913358618,0.2502043957694687
wine,2,0.07034201797319693,0.26308534909032544
wine,3,0.05986534488487331,0.25210317048324765
wine,4,0.06357162767770583,0.2553039477573262
wine,5,0.09707200695790098,0.2882988215187672
wine,6,0.13813123163805635,0.32885254068016834
wine,7,0.10701697709023286,0.2972327806135909
wine,8,0.18925720641002486,0.37896750441462873
wine,9,0.13569753143893826,0.32490232392478813
wine,10,0.133470734887459,0.32217002185455473
wine,1,0.010982178607077802,0.23784512247751105
wine,2,0.007781401332999265,0.2410458997515896
wine,3,0.02521347242844172,0.2740407735130306
wine,4,0.06576719158984291,0.3145944926744318
wine,5,0.03414743152326545,0.28297473260785433
wine,6,0.11588215532430327,0.36470945640889213
wine,7,0.0618169748344627,0.3106442759190516
wine,8,0.05908467276422928,0.30791197384881813
wine,9,0.024637646715718935,0.2734649478003078
wine,10,0.05091374819639061,0.29974104928097944
wine,1,0.03299487376144099,0.26143837840460254
wine,2,0.07354859292284217,0.30199209756600376
wine,3,0.04192883285626472,0.2703723374994263
wine,4,0.12366355665730254,0.3521070613004641
wine,5,0.06959837616746196,0.29804188081062355
wine,6,0.06686607409722854,0.2953095787403901
wine,7,0.0324190480487182,0.26086255269187975
wine,8,0.05869514952938987,0.2871386541725514
wine,9,0.044617530076269216,0.2730610347194308
wine,10,0.12027275085578296,0.3487162554989445
wine,1,0.031619760066577456,0.25628657570813973
wine,2,0.05011496373446036,0.33802129950917753
wine,3,0.003950216755380214,0.283956119019337
wine,4,0.00668251882561363,0.28122381694910353
wine,5,0.04112954487412398,0.2467767909005932
wine,6,0.014853443393452303,0.2730528923812649
wine,7,0.02893106284657296,0.2589752729281442
wine,8,0.046724157932940776,0.33463049370765796
wine,9,0.029022099300630568,0.31692843507534774
wine,10,0.032176955531511904,0.3200832913062291
wine,1,0.054065180489840575,0.26980593544763115
wine,2,0.05679748256007399,0.26707363337739776
wine,3,0.09124450860858434,0.2326266073288874
wine,4,0.06496840712791266,0.25890270880955907
wine,5,0.07904602658103332,0.2448250893564384
wine,6,0.0033908058015195836,0.32048031013595213
wine,7,0.02109286443382979,0.30277825150364196
wine,8,0.01793800820294845,0.30593310773452326
wine,9,0.023241284467972488,0.3471124004054442
wine,10,0.03852705031415633,0.3623981662516281
wine,1,0.03444702604851035,0.22042479644673044
